timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW,split,dust_load_kg_h,condition_cluster,C_out_missing_flag,C_out_cap50_flag,C_out_exact_flag
2024-05-01 03:06:00,124.8,39.39,468431,64.1,58.3,48.9,50.1,191,208,384,378,50.0,1948.5,train,18451.49709,3,0,1,0
2024-05-01 03:07:00,125.3,38.04,470906,59.7,59.3,46.8,48.7,229,238,400,371,49.82,1804.2,train,17913.264239999997,3,0,0,1
2024-05-01 03:08:00,126.1,36.12,470778,58.3,55.3,48.2,45.2,211,200,392,387,50.0,1785.1,train,17004.50136,3,0,1,0
2024-05-01 03:09:00,128.2,34.47,476066,59.0,59.8,48.4,49.2,208,210,413,386,,1854.2,train,16409.99502,3,1,0,0
2024-05-01 03:10:00,125.5,37.16,469147,59.3,59.9,45.5,46.8,197,204,404,420,50.0,1845.1,train,17433.50252,3,0,1,0
2024-05-01 03:11:00,127.3,40.43,469020,57.5,59.9,47.2,42.7,215,214,380,410,50.0,1777.7,train,18962.4786,3,0,1,0
2024-05-01 03:12:00,127.1,38.84,487953,57.8,56.9,49.2,46.2,217,234,415,391,50.0,1771.0,train,18952.09452,3,0,1,0
2024-05-01 03:13:00,129.1,35.21,479781,58.5,57.4,49.8,51.1,230,210,378,393,49.96,1841.9,train,16893.089010000003,3,0,0,1
2024-05-01 03:14:00,126.6,38.77,466238,57.4,57.1,46.8,48.7,217,218,381,406,50.0,1797.5,train,18076.047260000003,3,0,1,0
2024-05-01 03:15:00,124.1,39.32,476950,58.1,59.5,49.4,50.9,209,178,413,393,49.69,1910.7,train,18753.674,3,0,0,1
2024-05-01 03:16:00,127.7,36.17,473389,59.6,60.2,47.2,51.6,218,218,393,391,50.0,1860.3,train,17122.48013,3,0,1,0
2024-05-01 03:17:00,129.9,38.78,475634,56.9,57.5,46.7,49.0,226,225,397,390,50.0,1770.8,train,18445.08652,3,0,1,0
2024-05-01 03:18:00,127.8,38.55,473660,64.1,61.5,52.3,47.3,224,214,398,392,49.91,1935.1,train,18259.593,3,0,0,1
2024-05-01 03:19:00,125.5,35.57,482138,60.4,61.5,47.6,46.3,220,200,380,380,50.0,1883.2,train,17149.64866,3,0,1,0
2024-05-01 03:20:00,125.1,39.34,475445,56.3,59.1,45.5,48.3,216,199,416,407,49.86,1795.3,train,18704.0063,3,0,0,1
2024-05-01 03:21:00,125.3,39.86,472242,53.9,59.6,47.6,46.7,206,206,420,390,49.8,1804.4,train,18823.56612,3,0,0,1
2024-05-01 03:22:00,129.8,41.18,481136,57.5,55.5,47.9,46.2,201,198,371,409,50.0,1816.0,train,19813.18048,3,0,1,0
2024-05-01 03:23:00,126.3,41.13,474724,60.3,57.8,50.3,47.2,199,232,388,406,50.0,1843.7,train,19525.39812,3,0,1,0
2024-05-01 03:24:00,125.8,35.06,473888,59.9,56.4,47.7,47.9,218,219,402,399,49.85,1804.5,train,16614.513280000003,3,0,0,1
2024-05-01 03:25:00,126.5,36.18,475488,58.7,57.1,49.2,48.0,219,230,392,408,49.92,1791.9,train,17203.15584,3,0,0,1
2024-05-01 03:26:00,126.3,39.83,472286,57.7,59.9,50.6,48.3,226,210,387,391,49.84,1852.3,train,18811.15138,3,0,0,1
2024-05-01 03:27:00,129.1,39.84,473167,57.1,60.4,47.3,49.3,220,204,400,387,50.0,1837.5,train,18850.97328,3,0,1,0
2024-05-01 03:28:00,125.3,39.86,468459,58.1,60.5,49.0,48.1,226,205,401,386,50.0,1849.5,train,18672.77574,3,0,1,0
2024-05-01 03:29:00,128.6,48.22,467202,56.9,59.4,48.3,50.0,211,207,414,394,49.63,1842.5,train,22528.48044,3,0,0,1
2024-05-01 03:30:00,127.0,40.04,465281,58.1,60.0,48.9,49.9,222,207,373,402,49.7,1865.1,train,18629.85124,3,0,0,1
2024-05-01 03:31:00,128.6,41.46,462193,61.6,55.7,48.7,50.5,201,228,381,398,49.72,1857.5,train,19162.521780000003,3,0,0,1
2024-05-01 03:32:00,129.2,41.03,466349,57.4,56.3,48.8,48.2,212,224,385,417,49.89,1787.0,train,19134.29947,3,0,0,1
2024-05-01 03:33:00,127.0,40.29,472052,60.1,58.5,47.9,46.0,191,216,422,400,50.0,1829.0,train,19018.97508,3,0,1,0
2024-05-01 03:34:00,126.4,37.89,474329,60.5,60.1,48.5,48.0,213,193,412,387,50.0,1890.9,train,17972.32581,3,0,1,0
2024-05-01 03:35:00,127.0,40.59,471392,56.8,58.0,47.9,46.5,228,217,397,396,49.65,1770.0,train,19133.80128,3,0,0,1
2024-05-01 03:36:00,126.7,36.78,454775,57.3,56.2,53.1,50.1,214,209,393,404,50.0,1854.2,train,16726.6245,2,0,1,0
2024-05-01 03:37:00,124.4,38.13,486276,61.1,57.6,49.7,45.5,222,230,399,388,50.0,1814.2,train,18541.70388,3,0,1,0
2024-05-01 03:38:00,129.2,37.53,482429,57.1,57.1,48.5,49.2,216,224,408,386,50.0,1793.1,train,18105.56037,3,0,1,0
2024-05-01 03:39:00,127.3,38.96,477362,58.8,55.5,47.8,48.9,206,215,391,407,49.31,1813.9,train,18598.02352,3,0,0,1
2024-05-01 03:40:00,125.2,44.56,489114,63.0,63.4,50.4,49.9,211,188,397,403,50.0,1997.9,train,21794.91984,3,0,1,0
2024-05-01 03:41:00,123.8,34.12,466093,60.9,61.4,46.9,49.0,227,212,390,394,50.0,1864.9,train,15903.09316,1,0,1,0
2024-05-01 03:42:00,123.4,40.52,489071,59.1,55.0,45.9,48.4,222,205,377,388,50.0,1786.6,train,19817.15692,3,0,1,0
2024-05-01 03:43:00,128.1,34.79,466306,60.7,55.1,45.8,46.3,206,218,372,390,49.81,1795.8,train,16222.78574,3,0,0,1
2024-05-01 03:44:00,126.0,37.66,475995,58.9,57.4,51.1,51.9,197,200,386,397,49.73,1912.4,train,17925.9717,3,0,0,1
2024-05-01 03:45:00,126.3,41.58,463952,61.0,56.0,51.0,48.4,216,216,389,403,50.0,1844.9,train,19291.12416,3,0,1,0
2024-05-01 03:46:00,127.7,39.03,474318,54.9,63.7,48.8,47.8,206,187,399,406,50.0,1880.0,train,18512.63154,3,0,1,0
2024-05-01 03:47:00,126.2,36.2,477348,58.7,57.4,47.4,48.7,211,197,397,396,49.78,1836.9,train,17279.997600000002,3,0,0,1
2024-05-01 03:48:00,127.8,37.12,473079,54.8,59.7,47.4,50.8,196,203,377,379,50.0,1869.9,train,17560.69248,3,0,1,0
2024-05-01 03:49:00,127.1,40.62,480085,59.3,58.0,52.6,48.0,226,207,394,411,49.63,1853.0,train,19501.0527,3,0,0,1
2024-05-01 03:50:00,126.9,37.11,475223,58.5,56.7,48.3,50.8,212,218,387,408,49.69,1832.1,train,17635.525530000003,3,0,0,1
2024-05-01 03:51:00,124.6,39.5,470309,61.7,61.1,49.2,48.9,214,193,391,406,50.0,1920.9,train,18577.2055,3,0,1,0
2024-05-01 03:52:00,125.8,39.09,470011,60.4,60.3,47.6,50.0,203,206,395,410,49.73,1895.8,train,18372.729990000003,3,0,0,1
2024-05-01 03:53:00,127.9,37.36,481090,58.0,58.9,48.7,49.0,210,206,409,404,49.46,1837.0,train,17973.522399999998,3,0,0,1
2024-05-01 03:54:00,126.0,44.37,469430,58.2,63.8,49.3,49.9,215,222,388,395,50.0,1887.1,train,20828.6091,3,0,1,0
2024-05-01 03:55:00,128.8,40.61,482040,59.8,59.5,52.1,50.3,206,211,414,381,50.0,1919.0,train,19575.6444,3,0,1,0
2024-05-01 03:56:00,130.6,33.98,484556,57.9,58.1,48.3,49.4,211,202,378,385,49.7,1855.3,train,16465.21288,3,0,0,1
2024-05-01 03:57:00,128.0,39.52,461481,59.0,62.9,49.5,51.7,230,200,383,389,49.93,1917.4,train,18237.72912,3,0,0,1
2024-05-01 03:58:00,129.3,37.42,483951,61.7,59.8,47.8,48.3,192,207,393,403,49.68,1904.7,train,18109.44642,3,0,0,1
2024-05-01 03:59:00,128.1,41.22,491428,57.4,62.3,48.9,50.9,216,194,380,413,,1905.3,train,20256.66216,3,1,0,0
2024-05-01 04:00:00,126.3,37.12,477017,58.1,59.0,49.2,47.3,204,233,378,411,49.4,1818.1,train,17706.871039999998,3,0,0,1
2024-05-01 04:01:00,127.4,38.83,479851,58.4,53.0,48.1,49.3,230,213,395,389,49.6,1773.6,train,18632.61433,3,0,0,1
2024-05-01 04:02:00,130.1,40.4,483411,65.4,55.9,49.0,46.9,211,203,378,393,50.0,1886.6,train,19529.8044,3,0,1,0
2024-05-01 04:03:00,126.3,41.32,472967,60.3,61.2,47.1,46.9,201,201,383,378,50.0,1900.5,train,19542.996440000003,3,0,1,0
2024-05-01 04:04:00,125.5,36.17,476686,61.3,57.9,49.5,51.2,211,199,393,414,50.0,1900.8,train,17241.732620000002,3,0,1,0
2024-05-01 04:05:00,125.4,38.35,464770,60.6,59.6,48.6,52.7,218,218,415,377,49.92,1907.5,train,17823.9295,3,0,0,1
2024-05-01 04:06:00,126.8,38.02,476449,60.7,61.3,47.4,48.2,247,194,392,392,50.0,1874.3,train,18114.59098,3,0,1,0
2024-05-01 04:07:00,125.6,37.59,479381,60.0,59.4,48.3,46.5,188,211,396,411,50.0,1876.7,train,18019.93179,3,0,1,0
2024-05-01 04:08:00,129.6,43.65,479582,59.8,57.4,51.2,48.5,199,220,380,399,49.59,1871.3,train,20933.7543,3,0,0,1
2024-05-01 04:09:00,127.5,40.26,484032,56.2,59.1,48.3,47.0,229,207,382,401,50.0,1795.8,train,19487.12832,3,0,1,0
2024-05-01 04:10:00,128.6,36.12,469366,59.8,59.3,49.4,51.1,196,201,367,397,50.0,1932.5,train,16953.49992,3,0,1,0
2024-05-01 04:11:00,126.7,41.58,471360,58.9,58.3,49.4,49.8,214,224,382,373,50.0,1861.1,train,19599.1488,3,0,1,0
2024-05-01 04:12:00,125.5,44.61,490840,60.2,56.3,49.7,49.7,208,200,403,400,50.0,1873.8,train,21896.3724,3,0,1,0
2024-05-01 04:13:00,125.2,41.9,474529,59.0,58.4,46.3,48.3,206,210,387,402,49.41,1832.6,train,19882.7651,3,0,0,1
2024-05-01 04:14:00,125.8,35.53,477388,60.6,58.9,46.5,47.1,212,215,396,388,49.96,1828.5,train,16961.59564,3,0,0,1
2024-05-01 04:15:00,127.7,38.14,475307,61.0,56.2,47.1,50.7,210,206,397,403,50.0,1858.5,train,18128.20898,3,0,1,0
2024-05-01 04:16:00,128.0,42.53,469326,53.3,57.3,49.8,48.3,226,199,403,389,49.78,1780.7,train,19960.43478,3,0,0,1
2024-05-01 04:17:00,128.1,37.61,488943,58.2,57.7,49.1,46.5,230,207,414,411,50.0,1794.9,train,18389.14623,3,0,1,0
2024-05-01 04:18:00,125.0,40.51,471788,55.4,55.4,49.0,51.7,219,218,402,394,49.81,1792.9,train,19112.13188,3,0,0,1
2024-05-01 04:19:00,127.2,41.35,467047,59.6,59.4,48.3,53.5,211,205,392,401,49.36,1906.8,train,19312.39345,3,0,0,1
2024-05-01 04:20:00,125.7,37.11,472514,58.5,59.6,45.9,48.9,217,219,404,398,49.77,1810.1,train,17534.99454,3,0,0,1
2024-05-01 04:21:00,127.8,39.3,460162,61.8,58.0,47.4,49.3,223,211,398,403,50.0,1842.3,train,18084.3666,3,0,1,0
2024-05-01 04:22:00,128.0,31.36,471020,59.6,56.4,49.0,52.2,226,207,368,396,50.0,1854.3,train,14771.187199999998,3,0,1,0
2024-05-01 04:23:00,125.5,36.92,468541,58.2,60.0,48.2,48.0,218,205,380,403,49.65,1841.5,train,17298.533720000003,3,0,0,1
2024-05-01 04:24:00,128.7,38.86,481280,61.0,60.2,48.9,50.8,232,217,392,403,50.0,1873.7,train,18702.5408,3,0,1,0
2024-05-01 04:25:00,130.8,36.39,471008,58.5,59.3,45.5,47.4,206,227,387,380,50.0,1799.5,train,17139.98112,3,0,1,0
2024-05-01 04:26:00,128.5,43.61,483553,58.2,59.2,48.6,49.5,228,215,393,402,50.0,1822.7,train,21087.74633,3,0,1,0
2024-05-01 04:27:00,127.1,35.97,487693,59.9,60.3,44.4,46.7,222,202,365,389,49.97,1842.0,train,17542.31721,3,0,0,1
2024-05-01 04:28:00,126.8,38.46,482809,62.4,59.0,46.0,48.1,207,227,405,393,50.0,1842.2,train,18568.83414,3,0,1,0
2024-05-01 04:29:00,127.0,39.9,474891,60.9,57.3,46.6,45.3,217,203,394,392,49.65,1811.1,train,18948.1509,3,0,0,1
2024-05-01 04:30:00,126.2,43.2,477797,60.3,59.0,44.9,49.6,218,235,409,390,50.0,1808.2,train,20640.830400000003,3,0,1,0
2024-05-01 04:31:00,127.7,36.02,464523,64.7,58.4,47.0,49.4,212,212,395,411,50.0,1883.4,train,16732.11846,3,0,1,0
2024-05-01 04:32:00,125.6,42.53,475707,57.7,59.0,49.1,46.6,212,203,397,378,50.0,1851.3,train,20231.81871,3,0,1,0
2024-05-01 04:33:00,124.5,39.67,469948,57.7,61.0,50.9,53.0,196,221,382,362,49.54,1943.9,train,18642.83716,3,0,0,1
2024-05-01 04:34:00,127.7,37.2,482440,59.5,56.8,47.5,48.7,206,210,380,388,50.0,1837.8,train,17946.768,3,0,1,0
2024-05-01 04:35:00,127.4,40.83,497522,62.2,59.5,47.3,48.3,211,219,396,392,49.69,1865.8,train,20313.82326,3,0,0,1
2024-05-01 04:36:00,126.5,40.19,480992,57.3,56.7,48.4,46.6,207,215,395,385,49.85,1796.1,train,19331.06848,3,0,0,1
2024-05-01 04:37:00,125.5,38.2,461118,62.7,57.4,48.1,50.2,204,197,375,383,49.98,1915.5,train,17614.7076,2,0,0,1
2024-05-01 04:38:00,127.8,39.9,474212,56.3,62.4,46.6,46.8,227,213,406,403,49.81,1799.7,train,18921.058800000003,3,0,0,1
2024-05-01 04:39:00,125.9,38.77,478135,59.0,60.1,49.7,50.1,213,220,395,396,49.96,1873.3,train,18537.293950000003,3,0,0,1
2024-05-01 04:40:00,127.2,40.04,477908,59.6,59.5,48.0,46.9,240,215,389,425,49.74,1799.6,train,19135.43632,3,0,0,1
2024-05-01 04:41:00,130.1,41.42,471416,57.5,55.9,47.3,49.5,217,229,384,385,50.0,1789.1,train,19526.050720000003,3,0,1,0
2024-05-01 04:42:00,128.4,43.75,479278,58.0,58.8,47.5,48.2,227,218,404,399,50.0,1790.1,train,20968.4125,3,0,1,0
2024-05-01 04:43:00,125.4,36.71,467429,60.8,55.1,53.3,50.2,212,211,386,401,49.87,1893.7,train,17159.31859,3,0,0,1
2024-05-01 04:44:00,125.5,45.15,469863,62.1,59.3,50.2,46.0,206,217,398,391,50.0,1880.0,train,21214.31445,3,0,1,0
2024-05-01 04:45:00,127.7,34.95,482642,55.0,56.7,47.9,49.5,217,208,393,382,50.0,1790.5,train,16868.337900000002,3,0,1,0
2024-05-01 04:46:00,125.4,39.47,469404,59.6,60.4,43.7,46.7,230,218,388,394,49.65,1787.5,train,18527.37588,3,0,0,1
2024-05-01 04:47:00,124.5,41.34,481888,59.0,59.6,45.2,47.3,213,218,379,402,49.78,1801.9,train,19921.24992,3,0,0,1
2024-05-01 04:48:00,128.3,40.58,466679,59.5,56.8,48.8,49.8,220,199,410,387,50.0,1852.4,train,18937.83382,3,0,1,0
2024-05-01 04:49:00,128.0,38.34,491807,58.6,60.0,48.0,48.7,217,223,383,392,50.0,1839.6,train,18855.88038,3,0,1,0
2024-05-01 04:50:00,128.2,39.39,471547,56.7,63.4,46.3,49.4,213,241,385,393,50.0,1829.1,train,18574.236330000003,3,0,1,0
2024-05-01 04:51:00,127.9,38.7,476004,62.3,58.9,48.4,50.1,214,221,411,385,49.96,1874.5,train,18421.3548,3,0,0,1
2024-05-01 04:52:00,127.4,38.47,480491,61.6,61.0,47.1,49.0,202,190,394,410,50.0,1920.1,train,18484.48877,3,0,1,0
2024-05-01 04:53:00,126.5,42.08,473376,59.1,55.1,47.4,48.4,214,209,399,397,49.69,1801.5,train,19919.66208,3,0,0,1
2024-05-01 04:54:00,128.3,40.87,479099,58.3,60.2,48.3,46.6,222,199,413,393,49.82,1834.6,train,19580.77613,3,0,0,1
2024-05-01 04:55:00,129.8,38.26,482607,58.1,58.1,46.6,53.0,218,211,413,405,49.97,1831.5,train,18464.54382,3,0,0,1
2024-05-01 04:56:00,126.8,42.26,485741,54.1,58.7,45.9,49.7,217,223,388,397,50.0,1771.3,train,20527.41466,3,0,1,0
2024-05-01 04:57:00,126.0,40.79,484440,60.0,60.5,45.9,48.6,223,206,409,409,49.93,1837.6,train,19760.3076,3,0,0,1
2024-05-01 04:58:00,125.9,42.07,476786,60.9,58.8,47.8,48.0,217,237,376,385,50.0,1824.9,train,20058.38702,3,0,1,0
2024-05-01 04:59:00,126.3,41.63,477039,59.6,56.1,45.5,49.1,215,180,374,402,50.0,1843.4,train,19859.13357,3,0,1,0
2024-05-01 05:00:00,127.9,38.0,497057,59.1,62.4,53.0,48.6,223,211,396,395,49.49,1917.7,train,18888.166,3,0,0,1
2024-05-01 05:01:00,124.4,38.69,485915,59.6,56.4,50.5,49.7,216,219,394,411,49.78,1842.9,train,18800.05135,3,0,0,1
2024-05-01 05:02:00,128.2,41.97,470993,57.6,57.6,50.1,47.5,212,200,403,407,50.0,1833.4,train,19767.57621,3,0,1,0
2024-05-01 05:03:00,128.6,41.65,479220,58.3,59.6,46.9,52.0,220,201,402,399,50.0,1854.8,train,19959.513,3,0,1,0
2024-05-01 05:04:00,124.9,40.08,475790,59.0,59.6,47.0,50.0,214,223,403,399,50.0,1830.8,train,19069.6632,3,0,1,0
2024-05-01 05:05:00,126.1,40.44,477440,60.7,60.2,45.8,45.0,211,238,414,394,50.0,1800.0,train,19307.6736,3,0,1,0
2024-05-01 05:06:00,127.7,43.36,468738,62.1,59.6,52.3,49.2,216,239,419,409,50.0,1876.2,train,20324.47968,3,0,1,0
2024-05-01 05:07:00,127.4,38.7,475330,58.9,61.6,51.4,50.3,216,210,406,389,50.0,1908.5,train,18395.271,3,0,1,0
2024-05-01 05:08:00,128.4,41.57,493169,57.2,60.3,50.0,46.0,201,231,395,395,49.32,1826.1,train,20501.03533,3,0,0,1
2024-05-01 05:09:00,127.4,39.71,483361,59.4,57.0,48.4,50.9,218,214,393,403,50.0,1828.9,train,19194.26531,3,0,1,0
2024-05-01 05:10:00,129.6,39.69,458850,63.4,54.1,47.9,49.9,237,226,395,386,50.0,1810.3,train,18211.7565,2,0,1,0
2024-05-01 05:11:00,127.2,42.99,488564,57.4,59.6,49.7,46.1,203,212,388,383,50.0,1842.0,train,21003.36636,3,0,1,0
2024-05-01 05:12:00,126.2,42.32,487598,61.1,62.3,51.9,48.3,208,201,406,406,49.82,1940.4,train,20635.14736,3,0,0,1
2024-05-01 05:13:00,126.1,42.31,476058,62.0,56.8,50.0,46.4,248,234,408,378,49.78,1781.3,train,20142.01398,3,0,0,1
2024-05-01 05:14:00,128.8,43.56,484721,58.6,57.3,46.5,50.4,205,237,388,406,50.0,1807.6,train,21114.446760000003,3,0,1,0
2024-05-01 05:15:00,127.7,40.36,472158,58.0,60.1,47.2,46.6,230,210,393,391,50.0,1809.9,train,19056.29688,3,0,1,0
2024-05-01 05:16:00,128.7,42.03,475322,60.5,60.3,49.6,46.8,212,226,374,381,50.0,1873.3,train,19977.78366,3,0,1,0
2024-05-01 05:17:00,128.6,39.56,491123,60.1,61.6,47.0,48.9,215,213,394,412,50.0,1861.3,train,19428.825880000004,3,0,1,0
2024-05-01 05:18:00,124.7,41.17,477011,60.8,62.7,47.7,52.8,213,241,396,374,50.0,1915.1,train,19638.54287,3,0,1,0
2024-05-01 05:19:00,126.0,40.05,464277,63.5,59.9,51.7,51.1,220,197,382,409,50.0,1968.2,train,18594.29385,3,0,1,0
2024-05-01 05:20:00,126.2,40.63,478779,59.7,57.5,48.1,46.7,196,213,389,430,49.81,1831.3,train,19452.79077,3,0,0,1
2024-05-01 05:21:00,126.5,41.89,478707,57.0,57.6,45.5,46.2,217,197,382,416,49.96,1776.2,train,20053.03623,3,0,0,1
2024-05-01 05:22:00,127.1,38.37,488972,59.5,58.3,54.5,47.5,210,196,377,392,50.0,1921.4,train,18761.85564,3,0,1,0
2024-05-01 05:23:00,129.3,45.66,479550,59.9,61.5,50.9,45.9,192,213,413,414,50.0,1896.3,train,21896.253,3,0,1,0
2024-05-01 05:24:00,129.6,37.93,476112,61.9,58.4,48.6,50.3,228,209,377,409,50.0,1870.4,train,18058.92816,3,0,1,0
2024-05-01 05:25:00,127.3,37.43,487895,59.0,61.3,48.7,50.0,189,203,397,386,49.61,1931.8,train,18261.90985,3,0,0,1
2024-05-01 05:26:00,127.4,43.37,480551,58.6,56.4,44.5,50.5,241,225,407,384,50.0,1755.5,train,20841.49687,3,0,1,0
2024-05-01 05:27:00,126.7,42.47,473634,56.7,60.0,47.9,48.8,222,230,413,399,49.78,1790.5,train,20115.23598,3,0,0,1
2024-05-01 05:28:00,127.9,42.07,488923,60.5,57.9,47.2,49.0,198,221,383,402,50.0,1846.8,train,20568.99061,3,0,1,0
2024-05-01 05:29:00,128.1,42.1,481282,66.1,60.5,48.9,46.6,231,192,411,408,49.76,1915.7,train,20261.9722,3,0,0,1
2024-05-01 05:30:00,129.0,40.51,479805,59.0,58.9,52.0,49.3,206,219,398,408,49.89,1878.7,train,19436.90055,3,0,0,1
2024-05-01 05:31:00,129.0,38.31,481254,60.3,61.0,49.6,51.2,206,219,402,398,50.0,1920.0,train,18436.840740000003,3,0,1,0
2024-05-01 05:32:00,124.4,40.76,471315,58.3,58.6,52.8,47.9,193,205,417,390,50.0,1900.6,train,19210.7994,3,0,1,0
2024-05-01 05:33:00,127.6,38.89,475708,56.9,59.4,45.9,49.5,204,219,403,407,50.0,1810.0,train,18500.28412,3,0,1,0
2024-05-01 05:34:00,129.9,43.04,480007,60.3,61.1,45.6,48.9,206,209,385,409,49.95,1857.3,train,20659.50128,3,0,0,1
2024-05-01 05:35:00,127.2,40.25,478470,59.5,59.2,51.2,47.7,225,205,371,397,50.0,1875.1,train,19258.4175,3,0,1,0
2024-05-01 05:36:00,129.6,38.57,490255,54.7,59.6,48.9,49.8,229,201,403,393,50.0,1818.4,train,18909.13535,3,0,1,0
2024-05-01 05:37:00,127.4,39.85,481863,62.7,61.0,49.7,52.4,200,225,401,390,49.7,1957.7,train,19202.24055,3,0,0,1
2024-05-01 05:38:00,128.1,41.7,487012,60.3,59.3,48.7,51.5,218,230,386,378,49.88,1877.6,train,20308.4004,3,0,0,1
2024-05-01 05:39:00,126.2,39.27,480296,59.6,56.3,49.1,47.1,193,213,398,387,50.0,1852.8,train,18861.22392,3,0,1,0
2024-05-01 05:40:00,126.3,38.64,488720,58.6,58.3,50.1,49.0,218,227,379,413,50.0,1830.2,train,18884.1408,3,0,1,0
2024-05-01 05:41:00,129.0,41.32,483498,60.3,55.6,49.2,50.2,241,233,400,396,50.0,1793.4,train,19978.13736,3,0,1,0
2024-05-01 05:42:00,129.2,41.34,480473,60.4,59.0,47.6,48.9,194,217,380,389,49.8,1882.8,train,19862.75382,3,0,0,1
2024-05-01 05:43:00,128.0,39.47,480307,60.3,60.4,53.4,46.2,203,214,410,395,50.0,1897.8,train,18957.71729,3,0,1,0
2024-05-01 05:44:00,126.1,39.58,472826,61.6,59.7,48.9,47.2,224,221,421,391,50.0,1853.2,train,18714.45308,3,0,1,0
2024-05-01 05:45:00,128.0,41.35,484565,62.1,62.3,48.3,50.0,225,205,399,401,49.9,1911.0,train,20036.76275,3,0,0,1
2024-05-01 05:46:00,129.8,37.17,480235,63.5,62.1,48.1,52.6,204,222,401,392,50.0,1970.2,train,17850.33495,3,0,1,0
2024-05-01 05:47:00,130.6,37.28,476589,57.8,60.0,49.4,47.5,233,217,403,395,50.0,1820.1,train,17767.237920000003,3,0,1,0
2024-05-01 05:48:00,127.5,39.02,489504,58.4,54.7,48.3,46.8,205,199,399,371,50.0,1814.7,train,19100.44608,3,0,1,0
2024-05-01 05:49:00,125.5,40.3,470698,60.2,60.8,44.7,51.0,235,200,383,384,49.86,1866.0,train,18969.1294,3,0,0,1
2024-05-01 05:50:00,129.2,41.63,477367,58.0,58.0,48.3,49.2,221,203,413,400,49.79,1829.8,train,19872.78821,3,0,0,1
2024-05-01 05:51:00,127.6,44.55,489016,58.3,61.3,46.6,48.0,230,221,401,394,49.87,1804.8,train,21785.6628,3,0,0,1
2024-05-01 05:52:00,129.4,43.02,483366,60.5,60.1,49.3,48.4,220,211,403,403,50.0,1857.5,train,20794.40532,3,0,1,0
2024-05-01 05:53:00,128.4,40.49,480506,61.3,60.8,48.7,48.5,223,215,408,399,49.95,1870.4,train,19455.68794,3,0,0,1
2024-05-01 05:54:00,126.7,40.86,482943,62.1,60.5,47.4,50.3,224,232,408,413,49.92,1851.3,train,19733.05098,3,0,0,1
2024-05-01 05:55:00,128.1,38.42,482418,59.1,64.3,50.7,49.2,229,220,411,361,49.96,1901.8,train,18534.499560000004,3,0,0,1
2024-05-01 05:56:00,130.0,40.89,468896,60.5,60.6,48.6,45.7,215,207,401,395,50.0,1849.4,train,19173.157440000003,3,0,1,0
2024-05-01 05:57:00,127.8,40.23,478281,60.0,57.0,48.0,48.5,204,203,386,404,49.85,1852.5,train,19241.24463,3,0,0,1
2024-05-01 05:58:00,126.5,41.78,494054,59.6,61.7,48.1,52.4,214,219,401,397,49.59,1898.3,train,20641.57612,3,0,0,1
2024-05-01 05:59:00,125.7,38.92,475894,57.9,58.7,48.0,51.0,207,204,396,393,50.0,1865.0,train,18521.79448,3,0,1,0
2024-05-01 06:00:00,126.9,42.3,478668,57.7,62.2,49.8,51.3,208,230,386,391,49.9,1886.9,train,20247.6564,3,0,0,1
2024-05-01 06:01:00,127.5,44.85,476928,60.9,62.6,47.2,47.1,235,218,414,388,50.0,1841.1,train,21390.2208,3,0,1,0
2024-05-01 06:02:00,129.3,40.76,480611,57.9,60.8,48.9,49.5,223,217,394,391,50.0,1859.2,train,19589.70436,3,0,1,0
2024-05-01 06:03:00,126.4,42.05,476688,56.0,57.0,47.8,50.7,222,204,399,385,49.76,1812.8,train,20044.7304,3,0,0,1
2024-05-01 06:04:00,130.4,42.79,485293,59.5,58.6,47.5,48.9,228,223,387,393,49.83,1811.4,train,20765.68747,3,0,0,1
2024-05-01 06:05:00,126.1,40.07,483024,62.5,62.3,49.7,51.2,223,229,396,386,50.0,1928.3,train,19354.77168,3,0,1,0
2024-05-01 06:06:00,131.6,41.65,487679,54.0,63.6,46.9,47.1,238,214,407,409,50.0,1789.2,train,20311.83035,3,0,1,0
2024-05-01 06:07:00,130.7,41.14,473129,59.0,59.7,49.8,49.2,190,226,421,386,50.0,1879.5,train,19464.52706,3,0,1,0
2024-05-01 06:08:00,128.3,41.37,478859,60.9,59.0,49.4,47.6,203,210,379,415,49.99,1881.2,train,19810.39683,3,0,0,1
2024-05-01 06:09:00,125.7,39.2,479821,55.9,57.2,51.5,51.8,207,215,397,408,49.84,1842.3,train,18808.9832,3,0,0,1
2024-05-01 06:10:00,128.1,41.21,485318,59.2,57.3,45.3,48.7,199,240,359,410,49.74,1799.4,train,19999.95478,3,0,0,1
2024-05-01 06:11:00,127.6,42.41,475372,57.3,60.1,50.8,48.4,217,211,391,396,49.76,1862.6,train,20160.52652,3,0,0,1
2024-05-01 06:12:00,126.2,44.81,489088,57.6,61.0,48.2,46.5,217,222,398,383,50.0,1808.4,train,21916.03328,3,0,1,0
2024-05-01 06:13:00,128.6,43.59,491299,58.8,56.6,45.2,50.5,239,211,398,376,49.44,1798.2,train,21415.72341,3,0,0,1
2024-05-01 06:14:00,126.9,46.59,473942,57.4,61.3,47.5,49.7,226,219,416,406,50.0,1827.5,train,22080.95778,3,0,1,0
